Sequence,Station Types,Station Quantity,Maximum Distance,Minimum Points,Name,Algorithm,Metric,Method,Seed,Generated Cluster Count,Valid Cluster Count,Clustered Station Count,Unclsutered Noise Count,Average Node Degree,Silhouette Coefficient,Calinski Harabaz score,Davies Bouldin score,Dunn Index,Modularity,Conductance Average,Coverage Score,Performance Score
107,['HN' 'LN'],281,30.0,3,AFFINITYPROPAGATION,None,precomputed,None,None,2,2,187,94,21.6096256684,0.0784785569402,58.1844661259,2.2721195754,0.0118086255579,0.476169066032,0.0137359508136,0.979024390244,0.830071174377
108,['HN' 'LN'],281,40.0,3,AFFINITYPROPAGATION,None,precomputed,None,None,2,2,227,54,21.5814977974,0.0653113384477,97.4523080902,2.20767619275,0.0118086255579,0.481950868169,0.0245235771339,0.975020145044,0.735053380783
109,['HN' 'LN'],281,50.0,3,AFFINITYPROPAGATION,None,precomputed,None,None,2,2,263,18,22.536121673,0.040169593031,178.443279849,2.08904483543,0.0126960319929,0.486100637865,0.0228500655731,0.983876385623,0.636858159634
110,['HN' 'LN'],281,10.0,4,AFFINITYPROPAGATION,None,precomputed,None,None,2,2,270,11,5.74814814815,0.0185993331513,203.766419034,2.20623826772,0.0126960319929,0.478743755978,0.0,1.0,0.559481443823
111,['HN' 'LN'],281,20.0,4,AFFINITYPROPAGATION,None,precomputed,None,None,2,2,131,150,24.3053435115,0.0544261065126,38.0391179412,1.87118433725,0.00831102648227,0.445473275562,0.0319729642348,0.950938824955,0.926487036096
112,['HN' 'LN'],281,30.0,4,AFFINITYPROPAGATION,None,precomputed,None,None,2,2,187,94,21.6096256684,0.0784785569402,58.1844661259,2.2721195754,0.0118086255579,0.476169066032,0.0137359508136,0.979024390244,0.830071174377
113,['HN' 'LN'],281,40.0,4,AFFINITYPROPAGATION,None,precomputed,None,None,2,2,227,54,21.5814977974,0.0653113384477,97.4523080902,2.20767619275,0.0118086255579,0.481950868169,0.0245235771339,0.975020145044,0.735053380783
114,['HN' 'LN'],281,50.0,4,AFFINITYPROPAGATION,None,precomputed,None,None,2,2,263,18,22.536121673,0.040169593031,178.443279849,2.08904483543,0.0126960319929,0.486100637865,0.0228500655731,0.983876385623,0.636858159634
115,['HN' 'LN'],281,10.0,5,AFFINITYPROPAGATION,None,precomputed,None,None,2,2,270,11,5.74814814815,0.0185993331513,203.766419034,2.20623826772,0.0126960319929,0.478743755978,0.0,1.0,0.559481443823
116,['HN' 'LN'],281,20.0,5,AFFINITYPROPAGATION,None,precomputed,None,None,2,2,131,150,24.3053435115,0.0544261065126,38.0391179412,1.87118433725,0.00831102648227,0.445473275562,0.0319729642348,0.950938824955,0.926487036096
117,['HN' 'LN'],281,30.0,5,AFFINITYPROPAGATION,None,precomputed,None,None,2,2,187,94,21.6096256684,0.0784785569402,58.1844661259,2.2721195754,0.0118086255579,0.476169066032,0.0137359508136,0.979024390244,0.830071174377
118,['HN' 'LN'],281,40.0,5,AFFINITYPROPAGATION,None,precomputed,None,None,2,2,227,54,21.5814977974,0.0653113384477,97.4523080902,2.20767619275,0.0118086255579,0.481950868169,0.0245235771339,0.975020145044,0.735053380783
119,['HN' 'LN'],281,50.0,5,AFFINITYPROPAGATION,None,precomputed,None,None,2,2,263,18,22.536121673,0.040169593031,178.443279849,2.08904483543,0.0126960319929,0.486100637865,0.0228500655731,0.983876385623,0.636858159634
120,['HN' 'LN'],281,10.0,2,BIRCH,None,haversine,None,None,8,8,96,185,15.6666666667,-0.170408766378,9.2964896452,1.33370818746,0.00149069354025,0.421592690509,0.311422384308,0.743556701031,0.983248601932
121,['HN' 'LN'],281,20.0,2,BIRCH,None,haversine,None,None,17,17,128,153,24.7421875,-0.145284411845,6.34714207266,2.3264133678,0.00183489507696,0.449160265184,0.421065768342,0.884918231375,0.990543975597
122,['HN' 'LN'],281,30.0,2,BIRCH,None,haversine,None,None,23,23,181,100,22.2651933702,-0.0162558783575,8.03461072854,3.55779145721,0.00703363028978,0.522996073766,0.328643494767,0.934634146341,0.989450940519
123,['HN' 'LN'],281,40.0,2,BIRCH,None,haversine,None,None,25,25,209,72,23.1483253589,0.0602905879979,13.6896372695,2.41026315251,0.00443808748496,0.55545958297,0.293991998467,0.926672038678,0.985993899339
124,['HN' 'LN'],281,50.0,2,BIRCH,None,haversine,None,None,29,29,260,21,22.7692307692,0.153488326576,37.370658698,2.07301583825,0.00726937971574,0.546886278172,0.27676668467,0.866980181391,0.982867310625
125,['HN' 'LN'],281,10.0,3,BIRCH,None,haversine,None,None,35,16,121,160,12.826446281,-0.0843928655156,3.71003253569,2.82252007719,0.00149069354025,0.447319388352,0.0,0.769329896907,0.983096085409
126,['HN' 'LN'],281,20.0,3,BIRCH,None,haversine,None,None,8,8,105,176,28.6761904762,-0.106048218964,10.8690943121,2.64125958896,0.00183489507696,0.43985199213,0.272290048063,0.874621441551,0.990315200813
127,['HN' 'LN'],281,30.0,3,BIRCH,None,haversine,None,None,9,9,132,149,29.196969697,-0.069073221934,12.7970073151,1.26207950044,0.00681026954908,0.499257703748,0.221997958547,0.910731707317,0.989018810371
128,['HN' 'LN'],281,40.0,3,BIRCH,None,haversine,None,None,14,14,176,105,27.0170454545,0.0233658469588,12.2571120662,4.27062517875,0.00429715108839,0.544624113926,0.283381663767,0.915793714746,0.985790543976
129,['HN' 'LN'],281,50.0,3,BIRCH,None,haversine,None,None,19,19,226,55,25.8230088496,0.13300394295,19.3799069747,2.96720146613,0.00726937971574,0.536829160164,0.279650321345,0.856902922405,0.98256227758
130,['HN' 'LN'],281,10.0,4,BIRCH,None,haversine,None,None,16,9,100,181,15.33,-0.186755223836,5.6639158874,2.99559865193,0.00149069354025,0.438306242693,0.276819897162,0.760309278351,0.983223182511
131,['HN' 'LN'],281,20.0,4,BIRCH,None,haversine,None,None,5,5,96,185,31.09375,-0.0348357765533,15.8250648857,1.17944120281,0.00183489507696,0.434414507882,0.0335646930626,0.869170199879,0.990086426029
132,['HN' 'LN'],281,30.0,4,BIRCH,None,haversine,None,None,7,7,120,161,31.4583333333,-0.00866979598983,13.8862205453,1.25680680827,0.00681026954908,0.488726115407,0.165283713288,0.9,0.988688357905
133,['HN' 'LN'],281,40.0,4,BIRCH,None,haversine,None,None,9,9,155,126,30.0387096774,-0.0325207411694,16.0876801741,2.3914340755,0.00429715108839,0.533029106911,0.194387313239,0.904109589041,0.985307574987
134,['HN' 'LN'],281,50.0,4,BIRCH,None,haversine,None,None,9,9,169,112,32.8047337278,0.0237560594492,17.9042394538,2.09051208324,0.00726937971574,0.503152260489,0.281315408748,0.822976150487,0.981215048297
135,['HN' 'LN'],281,10.0,5,BIRCH,None,haversine,None,None,9,8,96,185,15.7291666667,-0.152863002938,8.71477392284,1.30699387339,0.00149069354025,0.425448706026,0.311422384308,0.747422680412,0.983248601932
136,['HN' 'LN'],281,20.0,5,BIRCH,None,haversine,None,None,3,3,84,197,34.869047619,-0.0631101735125,14.1171788819,1.64091770917,0.00183489507696,0.41758569316,0.0559411551044,0.852210781345,0.989450940519
137,['HN' 'LN'],281,30.0,5,BIRCH,None,haversine,None,None,5,5,108,173,34.2962962963,0.0198060771648,17.2031320437,1.21946501099,0.00726937971574,0.47620892326,0.0738344470393,0.887317073171,0.988230808338
138,['HN' 'LN'],281,40.0,5,BIRCH,None,haversine,None,None,6,6,133,148,34.0902255639,0.0204526478582,19.7036710471,1.28541965226,0.00429715108839,0.512259176628,0.189097732658,0.883158742949,0.984494153533
139,['HN' 'LN'],281,50.0,5,BIRCH,None,haversine,None,None,8,8,162,119,33.7530864198,0.0113827712651,20.0862088835,1.57890313489,0.00726937971574,0.497571517114,0.237051367691,0.817265703729,0.980884595831
140,['HN' 'LN'],281,30.0,2,GREEDY,None,haversine,None,random,2,2,128,153,12.9921875,-0.033689771626,3.68572301848,8.36674087939,0.000246799673448,-0.00551029149316,0.823214005579,0.0829268292683,0.853634977123
141,['HN' 'LN'],281,40.0,2,GREEDY,None,haversine,None,random,7,7,189,92,21.9682539683,-0.34886059272,1.29739505501,14.4610357374,0.000153565764082,-0.000603783177638,0.874603495961,0.178082191781,0.844611082867
142,['HN' 'LN'],281,50.0,2,GREEDY,None,haversine,None,random,5,5,212,69,22.7075471698,-0.126009650541,1.4136404654,12.2855102047,0.000157976127885,-0.00174786452039,0.848576394966,0.175344306349,0.805592272496
143,['HN' 'LN'],281,10.0,3,GREEDY,None,haversine,None,random,7,7,224,57,5.87946428571,-0.325841181249,2.22426096479,32.1053294772,0.000166306879271,0.030344948985,0.814816397285,0.213917525773,0.847737671581
144,['HN' 'LN'],281,20.0,3,GREEDY,None,haversine,None,random,2,2,64,217,23.125,-0.130626541986,2.65363807946,5.39612150932,0.000152280487701,-0.00660778244633,0.807512405174,0.101150817686,0.940061006609
145,['HN' 'LN'],281,30.0,3,GREEDY,None,haversine,None,random,2,2,94,187,19.414893617,-0.0882955490725,1.01850852936,15.2054433001,0.000153565764082,-0.00374729327781,0.799640604022,0.100487804878,0.902770716828
146,['HN' 'LN'],281,40.0,3,GREEDY,None,haversine,None,random,2,2,129,152,21.480620155,-0.0633999714307,2.53314198717,11.2068383013,0.000153565764082,-0.00207424154963,0.722864851455,0.157534246575,0.852364006101
147,['HN' 'LN'],281,50.0,3,GREEDY,None,haversine,None,random,3,3,171,110,23.2514619883,-0.0790081951146,1.77158828277,14.0870931464,0.000153565764082,-0.00187497270813,0.788299378414,0.165602955996,0.814794102694
148,['HN' 'LN'],281,10.0,4,GREEDY,None,haversine,None,random,4,4,170,111,6.42941176471,-0.301401850135,1.61929473337,11.1552027675,0.000153565764082,0.0192825685514,0.779960268855,0.197164948454,0.858922216573
149,['HN' 'LN'],281,40.0,4,GREEDY,None,haversine,None,random,2,2,74,207,32.7432432432,-0.109716576256,2.88912341307,6.04368592245,0.000152280487701,0.00136291532718,0.77577530503,0.125705076551,0.918810371124
150,['HN' 'LN'],281,50.0,4,GREEDY,None,haversine,None,random,2,2,140,141,23.3928571429,-0.0518737839804,2.22737464047,20.781348756,0.000153565764082,-0.00228822946588,0.724962729315,0.152166610682,0.824580579563
151,['HN' 'LN'],281,10.0,5,GREEDY,None,haversine,None,random,3,2,138,143,6.78985507246,-0.300742003542,1.6022125745,11.0799043754,0.000152280487701,0.0126781871081,0.693826792401,0.181701030928,0.867920691408
152,['HN' 'LN'],281,40.0,2,GIRVAN-NEWMAN,None,None,None,None,2,2,100,181,33.46,-0.080152026991,2.33606473766,6.77811150381,0.000152280487701,0.00561074385049,0.693022667589,0.234891216761,0.904245043213
153,['HN' 'LN'],281,50.0,2,GIRVAN-NEWMAN,None,None,None,None,2,2,228,53,22.298245614,-0.0275337454156,2.05495061426,8.37231426302,0.000188802328315,0.0062828003158,0.573655717344,0.3721867652,0.652796136248
154,['HN' 'LN'],281,10.0,3,GIRVAN-NEWMAN,None,None,None,None,4,4,212,69,6.00471698113,-0.313796475098,0.601200744202,13.3169024095,0.000165341335689,0.0184854594006,0.766319053818,0.324742268041,0.72732587697
155,['HN' 'LN'],281,20.0,3,GIRVAN-NEWMAN,None,None,None,None,2,2,58,223,24.5517241379,-0.1284109751,2.23055843568,5.46875078261,0.000152280487701,0.0106403585588,0.75491878769,0.11811023622,0.946390442298
156,['HN' 'LN'],281,30.0,3,GIRVAN-NEWMAN,None,None,None,None,2,2,86,195,19.3953488372,-0.10020721343,0.402229394066,20.8357489592,0.000153565764082,-0.00716347412255,0.835018305264,0.0834146341463,0.910574478902
157,['HN' 'LN'],281,40.0,3,GIRVAN-NEWMAN,None,None,None,None,2,2,165,116,22.8545454545,-0.0500993615518,1.93670169434,11.7917539149,0.000157274927683,-0.00897866735581,0.646329197619,0.281627719581,0.799237417387
158,['HN' 'LN'],281,50.0,3,GIRVAN-NEWMAN,None,None,None,None,2,2,228,53,22.298245614,-0.0275337454156,2.05495061426,8.37231426302,0.000188802328315,0.0062828003158,0.573655717344,0.3721867652,0.652796136248
159,['HN' 'LN'],281,10.0,4,GIRVAN-NEWMAN,None,None,None,None,3,2,205,76,6.12195121951,-0.308605740768,0.78353637949,12.6522812746,0.000165341335689,0.0185120297056,0.595676224714,0.324742268041,0.727478393493
160,['HN' 'LN'],281,40.0,4,GIRVAN-NEWMAN,None,None,None,None,2,2,100,181,33.46,-0.080152026991,2.33606473766,6.77811150381,0.000152280487701,0.00561074385049,0.693022667589,0.234891216761,0.904245043213
161,['HN' 'LN'],281,50.0,4,GIRVAN-NEWMAN,None,None,None,None,2,2,228,53,22.298245614,-0.0275337454156,2.05495061426,8.37231426302,0.000188802328315,0.0062828003158,0.573655717344,0.3721867652,0.652796136248
162,['HN' 'LN'],281,10.0,5,GIRVAN-NEWMAN,None,None,None,None,2,2,205,76,5.87804878049,-0.0294792319352,0.778224995815,16.4538802092,0.000165341335689,0.0153377085769,0.595676224714,0.32087628866,0.727402135231
163,['HN' 'LN'],281,40.0,5,GIRVAN-NEWMAN,None,None,None,None,2,2,100,181,33.46,-0.080152026991,2.33606473766,6.77811150381,0.000152280487701,0.00561074385049,0.693022667589,0.234891216761,0.904245043213
164,['HN' 'LN'],281,50.0,5,GIRVAN-NEWMAN,None,None,None,None,2,2,228,53,22.298245614,-0.0275337454156,2.05495061426,8.37231426302,0.000188802328315,0.0062828003158,0.573655717344,0.3721867652,0.652796136248
165,['HN' 'LN'],281,10.0,2,KMEANS,None,haversine,None,None,6,6,220,61,6.95454545455,0.103902809415,43.2124137596,1.94926068087,0.0132689145654,0.525878646774,0.0,0.985824742268,0.885155058465
166,['HN' 'LN'],281,20.0,2,KMEANS,None,haversine,None,None,9,9,131,150,24.3053435115,-0.0850734465392,12.443671535,2.14352426741,0.00831102648227,0.48431653668,0.208819290418,0.950938824955,0.977656329436
167,['HN' 'LN'],281,30.0,2,KMEANS,None,haversine,None,None,9,9,187,94,21.6096256684,0.0112955633976,21.2259848493,2.71823254986,0.0137041035934,0.529135990482,0.142208783149,0.979024390244,0.946797153025
168,['HN' 'LN'],281,40.0,2,KMEANS,None,haversine,None,None,10,10,227,54,21.5814977974,0.0794939380568,41.4287778527,2.35251113116,0.0137041035934,0.559071811807,0.132895417044,0.973811442385,0.93838332486
169,['HN' 'LN'],281,50.0,2,KMEANS,None,haversine,None,None,10,10,263,18,22.536121673,0.115773482056,124.645712453,1.98687478649,0.0147339533126,0.579420276086,0.179673643432,0.97413503527,0.932180986274
170,['HN' 'LN'],281,10.0,3,KMEANS,None,haversine,None,None,10,10,270,11,5.74814814815,0.122732210099,182.571399226,1.80717342649,0.0147339533126,0.53994513232,0.0,1.0,0.877376715811
171,['HN' 'LN'],281,20.0,3,KMEANS,None,haversine,None,None,6,6,120,161,26.3666666667,-0.085019119685,16.3746888399,1.23481961369,0.00831102648227,0.480094474982,0.107124050619,0.946698970321,0.97788510422
172,['HN' 'LN'],281,30.0,3,KMEANS,None,haversine,None,None,5,5,148,133,26.5878378378,0.0550127066728,27.1987525112,1.319873541,0.0137041035934,0.50646246282,0.0866027287212,0.956097560976,0.950965937977
173,['HN' 'LN'],281,40.0,3,KMEANS,None,haversine,None,None,7,7,212,69,22.9858490566,0.0832334738103,36.6145814893,2.49308682751,0.0137041035934,0.555051649881,0.105737392485,0.969782433521,0.938662938485
174,['HN' 'LN'],281,50.0,3,KMEANS,None,haversine,None,None,7,7,239,42,24.5690376569,0.116381468325,65.0441547367,2.27811000683,0.0147339533126,0.573402185764,0.0748748648169,0.968088679879,0.933477376716
175,['HN' 'LN'],281,10.0,4,KMEANS,None,haversine,None,None,8,8,251,30,6.17529880478,0.120669849128,74.0054711879,1.97200098148,0.0147339533126,0.538657302848,0.0,0.998711340206,0.879435688866
176,['HN' 'LN'],281,20.0,4,KMEANS,None,haversine,None,None,4,4,107,174,29.0747663551,-0.0102647546004,18.0663360632,1.41130761412,0.00831102648227,0.465727321987,0.01244209058,0.932162325863,0.97788510422
177,['HN' 'LN'],281,30.0,4,KMEANS,None,haversine,None,None,5,5,148,133,26.5878378378,0.0550127066728,27.1987525112,1.319873541,0.0137041035934,0.50646246282,0.0866027287212,0.956097560976,0.950965937977
178,['HN' 'LN'],281,40.0,4,KMEANS,None,haversine,None,None,4,4,159,122,29.2704402516,0.0984655617048,31.8362794146,1.57996971311,0.0132689145654,0.516297113593,0.0550572897102,0.930298146656,0.946161667514
179,['HN' 'LN'],281,50.0,4,KMEANS,None,haversine,None,None,6,6,219,62,26.4657534247,0.101485666126,42.9948688779,1.96492839584,0.0132689145654,0.561799007936,0.0699930215803,0.956331877729,0.936527707168
180,['HN' 'LN'],281,10.0,5,KMEANS,None,haversine,None,None,7,7,240,41,6.45,0.118980494428,65.8007733836,2.23022260803,0.0147339533126,0.537369473377,0.0,0.997422680412,0.880782918149
181,['HN' 'LN'],281,20.0,5,KMEANS,None,haversine,None,None,3,3,102,179,30.3039215686,-0.0156225644731,17.524223683,1.73201951121,0.00831102648227,0.459699735968,0.0165894541067,0.926105390672,0.977630910015
182,['HN' 'LN'],281,30.0,5,KMEANS,None,haversine,None,None,3,3,128,153,30.1015625,0.0246268288983,24.9463584024,1.88801764112,0.0132689145654,0.487657227841,0.0985450714086,0.937073170732,0.951499745806
183,['HN' 'LN'],281,40.0,5,KMEANS,None,haversine,None,None,3,3,135,146,33.5777777778,0.0443728850115,29.8808892596,1.9759848428,0.0132689145654,0.495508028474,0.00614404766169,0.908944399678,0.950482968988
184,['HN' 'LN'],281,50.0,5,KMEANS,None,haversine,None,None,4,4,166,115,33.0843373494,0.112435614813,37.3973187679,1.57396544402,0.0132689145654,0.516784430268,0.0430432644555,0.909976486396,0.947203863752
